|hashtag|dayOfTweet|usersPerHashtag|spamEvent|std|approxLocation|compound|area
893|#elliott|2014-03-22|2|False|332.1599997454|('46.535', '6.589')|0.1007|VD
894|#podemos|2014-11-19|2|False|324.5387730838|('47.377', '8.537')|0.4939|ZH
895|#liftbasel|2014-11-07|2|False|320.9693675283|('47.549', '7.587')|0.4037|BS
896|#pharmaceutical|2014-04-15|2|False|314.6014117413|('46.494', '6.389')|0|VD
897|#skatelife|2014-03-15|2|False|314.3753237686|('45.904', '6.129')|0|Auvergne-Rhône-Alpes
898|#allin|2014-04-04|2|False|313.6668553613|('47.159', '9.554')|0|Triesenberg
899|#stripes|2014-04-04|2|False|313.2685412576|('47.159', '9.554')|0|Triesenberg
900|#adidas|2014-04-04|2|False|313.0837131647|('46.813', '8.224')|0.2023|OW
901|#weareallzaynfolllowparty|2014-12-21|2|False|312.3663932165|('47.520', '6.780')|0|Bourgogne Franche-Comté
902|#stripes|2014-02-23|2|False|307.3873311667|('47.138', '9.522')|0|Vaduz
903|#pharmaceutical|2014-04-08|2|False|304.3479654706|('46.494', '6.389')|0|VD
904|#track|2014-04-04|2|False|303.096028641|('47.159', '9.554')|0.6597|Triesenberg
905|#celebrate|2014-04-13|2|False|301.553872213|('46.950', '7.439')|0|BE
906|#travel|2014-01-14|2|False|301.0656645824|('46.344', '6.165')|0|VD
907|#outstanding|2014-03-04|2|False|295.6717226705|('47.384', '8.530')|0|ZH
908|#ferien|2014-12-04|2|False|292.2181167196|('47.069', '9.056')|0|GL
909|#outstanding|2014-03-07|2|False|290.354114524|('47.160', '9.554')|0|Triesenberg
910|#oaff|2014-07-11|2|False|288.6332276852|('46.912', '7.468')|0|BE
911|#travel|2014-12-05|2|False|288.5629023281|('46.529', '6.652')|0.5106|VD
912|#suorcristina|2014-06-06|2|False|286.78099572|('46.062', '8.686')|-0.1531|Piemonte
913|#pharmaceutical|2014-05-20|2|False|285.0958934602|('46.494', '6.389')|0|VD
914|#darelative|2014-09-02|2|False|283.6615522362|('47.384', '8.530')|0|ZH
915|#stripes|2014-03-04|2|False|283.6154827307|('47.384', '8.530')|-0.1779|ZH
916|#adidas|2014-05-12|2|False|276.4297364555|('47.159', '9.554')|0.1348666667|Triesenberg
917|#ferien|2014-12-02|2|False|273.3033804682|('47.069', '9.056')|0|GL
918|#sihh2014|2014-01-21|2|False|267.094089267|('46.235', '6.118')|0|GE
919|#blogs|2014-07-20|2|False|261.8333995202|('47.160', '9.554')|0.4019|Triesenberg
920|#chicago|2014-04-19|2|False|258.4201027858|('47.384', '8.530')|0.6249|ZH
921|#bsaformiley|2014-08-24|2|False|257.6439261961|('47.250', '6.057')|0|Bourgogne Franche-Comté
922|#opulent|2014-03-04|2|False|252.5505853552|('47.384', '8.530')|0|ZH
923|#adidas|2014-03-27|2|False|251.9473877251|('47.159', '9.554')|0.3342125|Triesenberg
924|#mtblanc80k|2014-06-27|2|False|246.7193657172|('45.924', '6.869')|0.0255166667|Auvergne-Rhône-Alpes
925|#travel|2014-01-31|2|False|244.973545071|('46.344', '6.165')|0|VD
926|#australia|2014-04-13|2|False|241.2250450376|('46.950', '7.439')|0|BE
927|#ferien|2014-09-20|2|False|239.5049911042|('46.529', '6.652')|0|VD
928|#enlawded|2014-02-08|2|False|239.2255330027|('46.206', '6.142')|0.2553|GE
929|#adicolor|2014-03-04|2|False|238.8387901723|('46.206', '6.142')|0.5719|GE
930|#food|2014-10-30|2|False|237.7555408653|('46.008', '8.955')|0.8264|TI
931|#adidas|2014-08-09|2|False|236.4963711556|('47.384', '8.530')|0.8625|ZH
932|#teamfcsm|2014-05-10|2|False|235.4162604399|('47.618', '6.152')|0.6884|Bourgogne Franche-Comté
933|#dnd4e|2014-02-09|2|False|233.3709110614|('47.342', '7.910')|0.5106|SO
934|#blog|2014-05-19|2|False|232.978835803|('47.138', '9.522')|0.2263|Vaduz
935|#foodporn|2014-10-30|2|False|231.3550848963|('46.008', '8.955')|0.8264|TI
936|#ferien|2014-10-03|2|False|228.1804001324|('47.069', '9.056')|0|GL
937|#adidas|2014-02-25|2|False|227.3368236383|('47.138', '9.522')|0|Vaduz
938|#schweiz|2014-06-20|2|False|226.5096386777|('47.474', '8.308')|0|AG
939|#latestnews|2014-03-04|2|False|222.7857911416|('47.384', '8.530')|0.6249|ZH
940|#explainafilmplotbadly|2014-09-06|2|False|220.2659134748|('46.314', '6.050')|-0.4215|Auvergne-Rhône-Alpes
941|#outstanding|2014-04-13|2|False|216.7010128065|('46.206', '6.142')|-0.296|GE
942|#art|2014-07-23|2|False|214.5587091948|('45.898', '6.128')|0|Auvergne-Rhône-Alpes
943|#friem|2014-08-13|2|False|213.295877231|('47.382', '8.504')|0|ZH
944|#evianchamp|2014-09-14|2|False|210.1551312903|('46.393', '6.570')|0|Auvergne-Rhône-Alpes
945|#enlawded|2014-04-05|2|False|209.460258104|('46.206', '6.142')|0|GE
946|#travel|2014-01-18|2|False|205.1266133121|('46.344', '6.165')|0|VD
947|#ferien|2014-11-21|2|False|198.3114151474|('47.069', '9.056')|0|GL
948|#tpmp|2014-12-19|2|False|195.0253434827|('46.529', '6.652')|0.8588|VD
949|#sosvenezuela|2014-02-22|2|False|194.1287724181|('46.223', '6.139')|0|GE
950|#basel|2014-11-21|2|False|193.0397668732|('47.553', '7.593')|0|BS
951|#track|2014-02-09|2|False|187.3985518482|('47.138', '9.522')|0.2023|Vaduz
952|#museumweek|2014-03-25|2|False|187.3312117774|('46.001', '8.948')|0.2023|TI
953|#food|2014-11-21|2|False|186.0166555101|('46.003', '8.951')|0.6369|TI
954|#juve|2014-07-02|2|False|184.9601076181|('46.375', '6.921')|0.1759|VD
955|#srghack|2014-09-12|2|False|183.1801975884|('47.417', '8.561')|0|ZH
956|#travel|2014-12-10|2|False|183.0491619072|('46.020', '7.747')|0|VS
957|#skatelife|2014-01-19|2|False|181.4429624026|('45.904', '6.129')|-0.4767|Auvergne-Rhône-Alpes
958|#instagood|2014-03-19|2|False|179.2483652854|('46.325', '7.990')|0|VS
959|#meetthevamily|2014-04-18|2|False|175.0033043804|('47.248', '6.016')|0.51855|Bourgogne Franche-Comté
960|#mulhouse|2014-03-15|2|False|173.4069537461|('47.770', '7.321')|0|Grand Est
961|#foodporn|2014-11-21|2|False|171.1721696724|('46.003', '8.951')|0.6369|TI
962|#raw|2014-03-04|2|False|169.5925097126|('47.425', '6.591')|0.811|Bourgogne Franche-Comté
963|#jacket|2014-02-28|2|False|168.9387494245|('47.384', '8.530')|0.2083|ZH
964|#jacobyouandi|2014-06-06|2|False|166.477551859|('45.903', '6.105')|0.7579|Auvergne-Rhône-Alpes
965|#mbmarathon|2014-06-29|2|False|166.458857769|('45.924', '6.869')|0.8718|Auvergne-Rhône-Alpes
966|#luzern|2014-08-30|2|False|165.9594051071|('47.377', '8.537')|0|ZH
967|#bizhumanrights|2014-12-02|2|False|161.046034849|('46.227', '6.141')|0|GE
968|#psg|2014-01-25|2|False|160.7494912983|('47.672', '6.848')|-0.7684|Bourgogne Franche-Comté
969|#jacket|2014-05-23|2|False|159.9515090166|('47.138', '9.522')|0|Vaduz
970|#jeudiconfession|2014-10-02|2|False|159.2027968752|('46.530', '6.654')|0.4404|VD
971|#tedxgeneva|2014-04-07|2|False|158.5151299091|('46.182', '6.142')|0|GE
972|#hrc26|2014-06-27|2|False|152.0671624056|('46.205', '6.143')|0|GE
973|#pmcampdor|2014-11-21|2|False|150.7692323044|('47.407', '9.744')|0|Vorarlberg
974|#onsefolowcommedhabaucalme|2014-03-15|2|False|146.3589640207|('47.789', '7.312')|0|Grand Est
975|#adidas|2014-05-15|2|False|146.1839485793|('46.949', '7.439')|0.5423|BE
976|#mtvhottest|2014-08-26|2|False|144.1291501413|('47.364', '8.464')|0|ZH
977|#photo|2014-12-18|2|False|143.2883027475|('46.282', '7.448')|0|VS
978|#nature|2014-05-08|2|False|138.8998084527|('45.750', '7.616')|0|Valle d'Aosta
979|#bizhumanrights|2014-12-01|2|False|134.5972177403|('46.228', '6.142')|0.2425333333|GE
980|#manufacturing|2014-03-28|2|False|134.0017267716|('46.818', '8.228')|0.4215|OW
981|#greysanatomy|2014-05-16|2|False|124.8220621682|('46.533', '6.626')|0|VD
982|#track|2014-03-19|2|False|123.5135577466|('46.950', '7.439')|0.2023|BE
983|#comsum14|2014-02-04|2|False|123.3130116591|('47.377', '8.537')|0|ZH
984|#teametg|2014-08-22|2|False|123.0271720464|('45.914', '6.718')|0|Auvergne-Rhône-Alpes
985|#retrica|2014-08-09|2|False|121.4050962676|('47.377', '8.491')|0|ZH
986|#tourdesuisse|2014-06-17|2|False|119.0712535914|('47.444', '9.535')|0|AR
987|#lka|2014-03-26|2|False|117.5371672065|('46.228', '6.143')|0|GE
988|#onsefolowlesamedisanspression|2014-03-15|2|False|117.1745392751|('47.789', '7.312')|0.555|Grand Est
989|#srilanka|2014-09-08|2|False|116.038384205|('46.228', '6.142')|-0.7184|GE
990|#amas|2014-11-21|2|False|113.3723390398|('46.202', '6.131')|-0.4466|GE
991|#emoocs2014|2014-02-10|2|False|109.5262574724|('46.529', '6.642')|0|VD
992|#biathlon|2014-01-04|2|False|108.4099368273|('47.477', '8.504')|0.8519|ZH
993|#adidas|2014-03-19|2|False|105.853988586|('46.949', '7.439')|0.1735|BE
994|#mulhouse|2014-02-23|2|False|103.4752582981|('47.744', '7.336')|0.5255|Grand Est
995|#ibbodensee|2014-03-15|2|False|99.3612329519|('47.672', '9.167')|0|Baden-Württemberg
996|#hrh|2014-05-22|2|False|99.3567448486|('46.227', '6.141')|-0.6249|GE
997|#uhc|2014-05-22|2|False|97.2347314635|('46.227', '6.141')|0.6908|GE
998|#merciamelbent|2014-11-29|2|False|96.921468211|('47.792', '7.381')|0|Grand Est
999|#amas|2014-11-11|2|False|96.3495061705|('46.944', '7.473')|0|BE
1000|#adidas|2014-03-17|2|False|95.3081458224|('46.206', '6.142')|0|GE
1001|#summer|2014-04-28|2|False|95.0042559125|('45.750', '7.617')|0|Valle d'Aosta
1002|#demicauetdemilovato|2014-11-16|2|False|88.5129358384|('45.850', '6.101')|0.4588|Auvergne-Rhône-Alpes
1003|#switzerlandneedsotrat|2014-12-08|2|False|84.3681293163|('47.007', '6.967')|0|NE
1004|#votenickjonas|2014-11-09|2|False|83.9944990873|('45.831', '8.807')|0|Lombardia
1005|#yaşatmai̇deali|2014-01-11|2|False|81.4739787593|('47.394', '8.521')|0|ZH
1006|#harryspasswordcouldbe|2014-08-12|2|False|79.4349394652|('45.815', '6.540')|0.7506|Auvergne-Rhône-Alpes
1007|#ecom14|2014-03-03|2|False|77.038035659|('47.365', '8.539')|0|ZH
1008|#1dfamily|2014-04-27|2|False|75.1331109371|('46.803', '7.160')|0.8316|FR
1009|#rottner2014|2014-02-08|2|False|72.536481243|('47.751', '7.352')|0.5696|Grand Est
1010|#farewelltocristina|2014-05-16|2|False|69.783265298|('46.533', '6.626')|0|VD
1011|#1dfourhangout|2014-11-09|2|False|69.5549740391|('45.800', '9.084')|-0.4354|Lombardia
1012|#italy|2014-06-25|2|False|67.2732702155|('47.398', '8.452')|0|ZH
1013|#e20ch|2014-04-04|2|False|66.2493578323|('46.208', '6.139')|0|GE
1014|#globalhealth|2014-03-28|2|False|66.1323658983|('46.312', '6.041')|0.5719|Auvergne-Rhône-Alpes
1015|#galasv4|2014-04-07|2|False|65.8089739861|('47.775', '8.842')|-0.4404|Baden-Württemberg
1016|#wettendass|2014-10-04|2|False|64.8359364992|('47.495', '8.507')|0.6688|ZH
1017|#gf13|2014-03-17|2|False|62.367534916|('46.152', '9.819')|0.6369|Lombardia
1018|#visiting|2014-02-17|2|False|60.4266265098|('46.344', '6.165')|0|VD
1019|#shirt|2014-04-05|2|False|58.5609957801|('46.206', '6.142')|0|GE
1020|#quartogrado|2014-10-03|2|False|57.8446183888|('46.003', '8.960')|0.4019|TI
1021|#unschlagbar|2014-06-27|2|False|57.362601272|('47.773', '9.150')|-0.5423|Baden-Württemberg
1022|#deviousmaids|2014-07-12|2|False|57.2470618323|('47.585', '6.839')|0|Bourgogne Franche-Comté
1023|#promibb|2014-08-18|2|False|55.9314196026|('47.773', '9.150')|0.5106|Baden-Württemberg
1024|#livesos|2014-11-24|2|False|54.4117929438|('47.068', '6.206')|0|Bourgogne Franche-Comté
1025|#5sos|2014-11-24|2|False|53.6901003445|('47.068', '6.206')|0|Bourgogne Franche-Comté
1026|#quizchampion|2014-05-31|2|False|53.4567621553|('47.773', '9.150')|-0.5696|Baden-Württemberg
1027|#addict|2014-02-09|2|False|51.5379181958|('46.206', '6.142')|0|GE
1028|#mufc|2014-11-08|2|False|51.4685801076|('46.529', '6.652')|0.74225|VD
1029|#promibb|2014-08-23|2|False|51.3859483162|('47.773', '9.150')|0.3612|Baden-Württemberg
1030|#championsleague|2014-03-18|2|False|49.8988699494|('46.067', '6.444')|0|Auvergne-Rhône-Alpes
1031|#posafranchini|2014-06-30|2|False|48.9472904016|('46.130', '9.594')|0|Lombardia
1032|#cerd|2014-08-11|2|False|47.6924658806|('46.215', '6.151')|0.30035|GE
1033|#wwechamber|2014-02-24|2|False|44.3626512899|('47.425', '6.591')|0.2324|Bourgogne Franche-Comté
1034|#emba|2014-05-06|2|False|42.0810821161|('46.011', '8.958')|-0.3985|TI
1035|#1dfamily|2014-04-26|2|False|41.4496914462|('46.161', '7.117')|0.8193|VS
1036|#ufa|2014-12-26|2|False|40.2371266163|('47.377', '8.537')|-0.34|ZH
1037|#amas|2014-11-20|2|False|39.1528842569|('46.202', '6.131')|-0.4466|GE
1038|#edchatde|2014-06-17|2|False|38.7253108646|('47.377', '8.537')|-0.3578|ZH
1039|#grammy|2014-01-27|2|False|38.5272136504|('47.056', '8.287')|0.8834|LU
1040|#taleequaleshow|2014-11-07|2|False|38.4528402397|('45.951', '8.840')|0|Lombardia
1041|#relaismixte|2014-02-19|2|False|38.1225546032|('46.150', '6.398')|0|Auvergne-Rhône-Alpes
1042|#awesome|2014-01-02|2|False|37.6081266547|('47.758', '7.345')|0.3560571429|Grand Est
1043|#tdf|2014-07-08|2|False|36.5225401779|('46.205', '6.143')|-0.8257|GE
1044|#ashtonbirthdayproject|2014-07-07|2|False|35.4609245522|('47.551', '6.861')|0.7717|Bourgogne Franche-Comté
1045|#esf|2014-05-08|2|False|33.9168890804|('46.496', '6.305')|0.9164|VD
1046|#tokiohotelpopcrush|2014-11-24|2|False|32.6123840934|('45.780', '10.338')|0.5719|Lombardia
1047|#guillaumeradio|2014-08-15|2|False|31.9672044088|('46.523', '6.566')|0.57375|VD
1048|#chilhavisto|2014-12-10|2|False|30.8824496622|('45.951', '8.841')|-0.4479|Lombardia
1049|#olscb|2014-04-27|2|False|30.196957769|('47.618', '6.152')|-0.5696|Bourgogne Franche-Comté
1050|#csjvtldmf|2014-03-31|2|False|29.5013313048|('46.366', '6.471')|0|Auvergne-Rhône-Alpes
1051|#dasistspitze|2014-01-30|2|False|29.3705062796|('47.773', '9.150')|0.4404|Baden-Württemberg
1052|#enlawded|2014-04-14|2|False|29.0454347627|('47.138', '9.522')|0.4939|Vaduz
1053|#everynewborn|2014-05-23|2|False|28.7047987031|('46.228', '6.142')|0.7184|GE
1054|#bosa|2014-11-19|2|False|28.6182516373|('47.369', '8.538')|0|ZH
1055|#orange|2014-07-20|2|False|28.477640265|('47.398', '8.452')|0|ZH
1056|#capital|2014-04-27|2|False|27.824895539|('46.092', '5.939')|-0.3182|Auvergne-Rhône-Alpes
1057|#israeliterrorism|2014-12-31|2|False|27.0393911312|('47.377', '8.537')|0|ZH
1058|#world|2014-12-31|2|False|27.0393911312|('47.377', '8.537')|0|ZH
1059|#usavsger|2014-06-26|2|False|26.9864837673|('47.255', '8.867')|0.765|ZH
1060|#onveutrencontrerles5sosgrâceacauetsurnrj|2014-06-18|2|False|26.4511544205|('47.263', '6.049')|0.2577|Bourgogne Franche-Comté
1061|#ondanseleclip|2014-10-29|2|False|24.2866851747|('47.223', '5.974')|0|Bourgogne Franche-Comté
1062|#dbt8gh15|2014-11-23|2|False|23.0956988172|('47.434', '9.399')|-0.1298|SG
1063|#everynewborn|2014-05-24|2|False|22.2893063791|('46.228', '6.142')|0.1027|GE
1064|#makinakafa|2014-04-04|2|False|22.0928559436|('46.537', '6.592')|0.9842|VD
1065|#twittamibeautiful|2014-12-23|2|False|21.7539489339|('45.819', '9.221')|0|Lombardia
1066|#harveysradiotourspree|2014-04-07|2|False|20.7080345259|('46.537', '6.598')|0.8038|VD
1067|#shieldit|2014-06-03|2|False|20.2840443556|('45.817', '8.828')|0.3382|Lombardia
1068|#askthedragon|2014-08-12|2|False|18.0348074733|('47.111', '6.834')|0|NE
1069|#srfarena|2014-10-31|2|False|16.5048529557|('46.680', '7.852')|0.8658|BE
1070|#zemmour|2014-11-25|2|False|16.2399599195|('46.209', '6.094')|0.4767|GE
1071|#crimes|2014-05-19|2|False|16.0035706758|('46.400', '6.587')|-0.5423|Auvergne-Rhône-Alpes
1072|#amici13|2014-02-07|2|False|15.4656394179|('45.881', '8.410')|0.6696|Piemonte
1073|#teambizzle|2014-08-03|2|False|14.9408822097|('47.420', '8.501')|0|ZH
1074|#cdanslair|2014-11-13|2|False|14.4226240498|('46.813', '8.224')|0.4883|OW
1075|#كايروكى|2014-02-11|2|False|14.0895980166|('46.883', '7.621')|0.9973|BE
1076|#askcam|2014-11-03|2|False|13.8597764332|('47.074', '8.278')|0|LU
1077|#verfolgt|2014-08-11|2|False|13.2003528005|('47.773', '9.150')|0|Baden-Württemberg
1078|#ondar|2014-05-06|2|False|12.9237318838|('47.067', '6.380')|0.5106|Bourgogne Franche-Comté
1079|#askraff|2014-06-25|2|False|12.8734930078|('47.007', '6.967')|0|NE
1080|#objetivowert|2014-01-12|2|False|12.2266635024|('46.953', '8.387')|-0.296|NW
1081|#onedirectionbestdramas|2014-07-23|2|False|11.7182501898|('47.534', '6.807')|0|Bourgogne Franche-Comté
1082|#camsnewvideo|2014-08-04|2|False|11.628601206|('46.811', '7.146')|0.3182|FR
1083|#wwatourfrancefollowspree|2014-06-20|2|False|11.4844525883|('47.253', '6.019')|0.80925|Bourgogne Franche-Comté
1084|#palexpo|2014-03-10|2|False|10.3411554211|('46.208', '6.129')|0|GE
1085|#salonautogeneve|2014-03-10|2|False|10.3411554211|('46.208', '6.129')|0|GE
1086|#noguarinallajuve|2014-01-20|2|False|9.9415048933|('46.072', '9.262')|0|Lombardia
1087|#dueilv|2014-07-20|2|False|9.8254648717|('47.773', '9.150')|0.8294|Baden-Württemberg
1088|#rpgaday|2014-08-21|2|False|9.5495906138|('46.795', '7.142')|0|FR
1089|#mrlev12live24h|2014-07-11|2|False|8.6025674096|('46.150', '7.172')|0|VS
1090|#askjamesarthur|2014-08-27|2|False|8.0979717546|('47.136', '8.623')|0.6705|ZG
1091|#janoskiansnewvideo|2014-06-27|2|False|7.1831504443|('46.035', '8.975')|0.7579|TI
1092|#mattto2miil|2014-08-21|2|False|6.7001239935|('47.052', '6.741')|0.6705|NE
1093|#followmejg|2014-09-01|2|False|6.1959802306|('47.336', '8.514')|0.6908|ZH
1094|#totem|2014-07-21|2|False|6.1039436756|('47.577', '6.755')|0.14635|Bourgogne Franche-Comté
1095|#9daysuntilproblem|2014-04-19|2|False|6.0894707044|('45.842', '9.265')|0.8481|Lombardia
1096|#codyeuropetour|2014-05-01|2|False|5.853178757|('45.857', '8.692')|0.1591|Lombardia
1097|#wheniwakeupilooklike|2014-04-21|2|False|5.6825268245|('46.786', '6.628')|0.7579|VD
1098|#cartersxmasfollowspree|2014-12-25|2|False|5.4616542061|('45.903', '5.973')|0.6369|Auvergne-Rhône-Alpes
1099|#askjamesarthur|2014-09-07|2|False|5.3628954834|('47.660', '6.839')|0|Bourgogne Franche-Comté
1100|#switzerland|2014-01-27|2|False|3.7196404163|('47.389', '8.040')|-0.34|AG
1101|#bélier|2014-05-09|2|False|1.3359948841|('46.228', '6.074')|-0.47|GE
