|hashtag|dayOfTweet|usersPerHashtag|spamEvent|std|approxLocation|compound|area
936|#switzerland|2015-01-14|3|False|161.7900673633|('47.553', '7.593')|0|BS
937|#como|2015-06-03|3|False|160.7272830453|('45.800', '9.084')|0.6249|Lombardia
938|#engineering|2015-07-23|3|False|160.2345753865|('47.745', '8.967')|0|Baden-Württemberg
939|#travel|2015-05-14|3|False|156.690833597|('46.227', '6.141')|0|GE
940|#hrc28|2015-03-05|3|False|154.0801139014|('46.228', '6.142')|-0.4588|GE
941|#hrc28|2015-03-02|3|False|151.1562433629|('46.228', '6.142')|0|GE
942|#mybebelovepremierenight|2015-12-21|3|False|147.9209793643|('46.813', '8.224')|0.29915|OW
943|#hrc28|2015-03-09|3|False|146.8261241025|('46.227', '6.142')|0|GE
944|#nconf15|2015-06-19|3|False|142.4139023226|('47.424', '9.363')|0.4939|SG
945|#mtvhottest|2015-07-30|3|False|141.4103604866|('47.458', '8.589')|0.1545666667|ZH
946|#opendatach|2015-07-01|3|False|141.2893266441|('46.954', '7.395')|0.0258|BE
947|#artbasel|2015-06-21|3|False|134.4559270208|('47.560', '7.583')|0|BS
948|#italywantsshawnin2016|2015-12-30|3|False|133.7254955741|('45.831', '8.807')|0.10115|Lombardia
949|#mtvstars|2015-12-01|3|False|130.9603979828|('47.482', '8.166')|0.7125|AG
950|#lausanne|2015-07-18|3|False|126.7064027147|('46.520', '6.633')|0|VD
951|#ebola|2015-01-25|3|False|123.706437282|('46.232', '6.134')|0|GE
952|#landscape|2015-09-09|3|False|115.1652891982|('46.389', '6.700')|0|Auvergne-Rhône-Alpes
953|#ajapsg|2015-05-30|3|False|113.3303028306|('46.043', '6.347')|0|Auvergne-Rhône-Alpes
954|#mufc|2015-09-12|3|False|111.2844830882|('46.813', '8.224')|-0.4767|OW
955|#aldubhappybdaylola|2015-11-14|3|False|105.5198114346|('46.205', '6.143')|0.4588|GE
956|#weloveyoucalum|2015-11-29|3|False|105.4073760198|('47.482', '8.166')|0.1297888889|AG
957|#falun2015|2015-02-27|3|False|105.2710834122|('46.902', '6.357')|0.5719|Bourgogne Franche-Comté
958|#ilookgoodonyou|2015-08-19|3|False|101.9767650688|('46.205', '6.143')|0.6908|GE
959|#aldubhappytogether|2015-12-21|3|False|97.3074245784|('46.813', '8.224')|0.3799666667|OW
960|#greysanatomy|2015-11-13|3|False|91.5964674386|('45.858', '9.073')|0|Lombardia
961|#aldubtuloyangforever|2015-08-23|3|False|90.5284317234|('46.651', '9.699')|-0.34|GR
962|#aldub2ndmonthsary|2015-09-15|3|False|89.5320805905|('46.954', '7.395')|-0.5719|BE
963|#aldubthering|2015-11-02|3|False|88.8513122983|('46.813', '8.224')|0|OW
964|#mybebeloveliveincebu|2015-12-17|3|False|87.2209855273|('46.205', '6.143')|0.3612|GE
965|#estacfcsm|2015-01-24|3|False|85.5960388528|('47.760', '7.026')|0|Grand Est
966|#teenchoice|2015-05-31|3|False|84.9412627435|('47.377', '8.537')|0|ZH
967|#eurovision|2015-05-21|3|False|82.2966005947|('47.377', '8.537')|0.2263|ZH
968|#cfc|2015-08-16|3|False|80.496933459|('47.434', '8.172')|0.4376|AG
969|#teamol|2015-01-11|3|False|79.7441934494|('47.510', '6.803')|0|Bourgogne Franche-Comté
970|#aldubpagbangon|2015-12-15|3|False|74.467363232|('46.205', '6.143')|0|GE
971|#theflight|2015-10-27|3|False|70.5266753305|('45.837', '8.810')|0|Lombardia
972|#aldubpleasedontgo|2015-11-23|3|False|69.9184075876|('45.816', '9.221')|0.6486|Lombardia
973|#hollywoodchoice|2015-06-29|3|False|69.1661462246|('46.286', '6.909')|0.1529333333|VS
974|#ski|2015-11-16|3|False|68.5126000932|('45.831', '8.807')|0|Lombardia
975|#food|2015-08-13|3|False|66.540412451|('46.029', '8.938')|0.6696|TI
976|#chefmariocimino|2015-06-11|3|False|63.8147079006|('45.805', '9.088')|-0.9187|Lombardia
977|#aldubdejavulove|2015-11-30|3|False|61.7359529265|('46.205', '6.143')|0.58565|GE
978|#skyseriea|2015-04-26|3|False|60.7488798736|('46.024', '8.970')|0|TI
979|#usopen|2015-09-14|3|False|60.1376133954|('46.040', '6.547')|0|Auvergne-Rhône-Alpes
980|#tpmp|2015-11-23|3|False|59.8239393456|('47.201', '5.941')|0|Bourgogne Franche-Comté
981|#aldubhappybdaylola|2015-11-13|3|False|55.9545363243|('46.813', '8.224')|0.42805|OW
982|#festivaldisanremo|2015-02-14|3|False|54.3520327682|('47.377', '8.537')|0|ZH
983|#aldubflashback2015|2015-12-28|3|False|54.2019514153|('46.205', '6.143')|0|GE
984|#callmejulian|2015-12-05|3|False|54.1862322212|('47.377', '8.537')|0|ZH
985|#applemusic|2015-06-08|3|False|53.461868839|('47.001', '8.595')|0.1909|SZ
986|#lemag|2015-03-03|3|False|52.8319116528|('46.528', '6.589')|0.6249|VD
987|#adp|2015-06-15|3|False|50.8728245088|('46.509', '5.993')|-0.2401|Bourgogne Franche-Comté
988|#ripcharliehebdo|2015-01-07|3|False|49.1544979788|('46.214', '6.302')|-0.871|Auvergne-Rhône-Alpes
989|#gntm|2015-02-26|3|False|47.3542718157|('47.643', '7.688')|0.63105|Baden-Württemberg
990|#dpda|2015-11-12|3|False|46.3372459056|('47.722', '7.283')|0|Grand Est
991|#barcajuve|2015-06-06|3|False|43.4754215496|('46.073', '6.513')|0|Auvergne-Rhône-Alpes
992|#teenchoice|2015-07-13|3|False|43.2808757881|('46.152', '6.009')|0|GE
993|#mufc|2015-08-22|3|False|41.1559293277|('46.813', '8.224')|0.7964|OW
994|#tvoi|2015-05-06|3|False|41.0385000867|('45.823', '9.362')|0.6369|Lombardia
995|#brits2015|2015-02-25|3|False|41.0245564482|('47.519', '7.554')|0.8271|BL
996|#cashinvestigation|2015-03-03|3|False|40.3372028371|('47.277', '7.353')|-0.7876|BE
997|#terapiaderisas|2015-03-06|3|False|38.5042743475|('47.377', '8.537')|0.958|ZH
998|#milan|2015-08-23|3|False|37.7499514808|('46.181', '9.861')|0|Lombardia
999|#staystronglouis|2015-12-31|3|False|35.5156179116|('45.841', '8.725')|-0.2732|Lombardia
1000|#cocacocasummerfestival|2015-07-16|3|False|34.9845801816|('45.911', '8.613')|0|Lombardia
1001|#vma|2015-08-18|3|False|34.2285885357|('47.496', '7.631')|0|BL
1002|#switzerlandneedsshawn|2015-11-08|3|False|33.8605507909|('46.205', '6.143')|0|GE
1003|#halligalli|2015-02-23|3|False|33.8476826997|('47.683', '9.556')|0.2044|Baden-Württemberg
1004|#nimesfcsm|2015-02-23|3|False|33.3841034583|('47.470', '6.686')|0.2023|Bourgogne Franche-Comté
1005|#fralet|2015-09-15|3|False|33.1848905596|('46.040', '6.547')|0.4019|Auvergne-Rhône-Alpes
1006|#art|2015-05-30|3|False|32.2222643961|('46.596', '6.628')|0|VD
1007|#clem|2015-03-02|3|False|31.4480162331|('45.945', '6.633')|0.4199|Auvergne-Rhône-Alpes
1008|#cepostaperte|2015-02-28|3|False|30.1918733712|('45.826', '8.834')|0|Lombardia
1009|#bachelorette|2015-05-11|3|False|29.5657224577|('47.523', '7.649')|0.6908|BL
1010|#promibb|2015-08-26|3|False|29.5520136241|('47.149', '7.257')|0.064|BE
1011|#tatort|2015-07-05|3|False|28.9563582978|('47.377', '8.537')|0.5994|ZH
1012|#assepsg|2015-01-13|3|False|27.8054210327|('47.575', '7.560')|0.5563|Grand Est
1013|#tatort|2015-11-29|3|False|26.0777176436|('47.377', '8.537')|0.4019|ZH
1014|#melfest|2015-02-21|3|False|25.8188201263|('46.201', '6.137')|0.3506|GE
1015|#faceafrance|2015-11-03|3|False|22.7347321092|('46.406', '6.961')|-0.5204|VD
1016|#intergenoa|2015-12-05|3|False|21.7172773628|('46.003', '8.960')|0.594|TI
1017|#jauch|2015-10-25|3|False|20.3117033945|('47.377', '8.537')|0.0258|ZH
1018|#onpc|2015-01-18|3|False|20.2567032801|('46.205', '6.143')|-0.3121|GE
1019|#camerondallas|2015-09-16|3|False|18.982665215|('47.377', '8.537')|0.60935|ZH
1020|#uominiedonne|2015-02-11|3|False|18.8392216576|('45.990', '8.807')|0|Lombardia
1021|#isola|2015-02-23|3|False|18.7072399799|('45.806', '8.837')|0|Lombardia
1022|#orfsg15|2015-08-17|3|False|17.0058859284|('47.044', '9.888')|0.4019|Vorarlberg
1023|#swisstechtalks|2015-03-02|3|False|10.1574004722|('47.129', '7.241')|0|BE
1024|#vaud|2015-05-31|3|False|7.4907016434|('46.596', '6.628')|0|VD
1025|#basel|2015-11-27|2|False|505.7540289961|('47.557', '7.593')|0.34|BS
1026|#lhc|2015-09-08|2|False|441.3499501424|('46.255', '6.057')|0.42425|Auvergne-Rhône-Alpes
1027|#lhc|2015-04-23|2|False|430.8149149343|('46.255', '6.057')|0|Auvergne-Rhône-Alpes
1028|#foodporn|2015-07-07|2|False|424.3015782206|('46.585', '6.618')|0.5859|VD
1029|#lhc|2015-03-08|2|False|415.2007988339|('46.255', '6.057')|0|Auvergne-Rhône-Alpes
1030|#lhc|2015-09-12|2|False|388.6966737074|('46.255', '6.057')|-0.2235|Auvergne-Rhône-Alpes
1031|#davos|2015-08-07|2|False|382.0932040349|('46.793', '9.822')|0|GR
1032|#hautesavoie|2015-07-23|2|False|372.5866970266|('45.900', '6.128')|-0.7801|Auvergne-Rhône-Alpes
1033|#lhc|2015-09-21|2|False|372.1211578846|('46.255', '6.057')|0|Auvergne-Rhône-Alpes
1034|#ihd15|2015-11-11|2|False|352.2717377438|('47.499', '8.733')|0.5399|ZH
1035|#cfkverguenzamundial|2015-12-09|2|False|350.739078752|('46.860', '6.839')|0|FR
1036|#schweiz|2015-08-15|2|False|343.6506759172|('46.813', '8.224')|0|OW
1037|#ski|2015-11-26|2|False|336.1712272022|('45.831', '8.807')|0|Lombardia
1038|#luzern|2015-08-31|2|False|327.4402277247|('47.046', '8.309')|0|LU
1039|#geneve|2015-08-16|2|False|326.541339615|('46.206', '6.142')|0|GE
1040|#lhc|2015-11-19|2|False|323.8007747443|('46.255', '6.057')|0|Auvergne-Rhône-Alpes
1041|#fifdh15|2015-03-07|2|False|308.9935119357|('47.377', '8.537')|0.765|ZH
1042|#np|2015-06-04|2|False|286.7421089864|('46.205', '6.143')|0|GE
1043|#aldubflashback2015|2015-12-29|2|False|280.9206557415|('47.668', '9.471')|0|Baden-Württemberg
1044|#video|2015-08-28|2|False|279.3992967001|('46.813', '8.224')|0|OW
1045|#dpi|2015-06-14|2|False|278.9432567013|('46.803', '7.160')|-0.5423|FR
1046|#babbonatale|2015-12-24|2|False|277.8612995684|('45.800', '9.084')|0.3612|Lombardia
1047|#ss9|2015-09-20|2|False|275.8985145744|('46.740', '7.638')|-0.3089|BE
1048|#lka|2015-09-14|2|False|274.8640306522|('46.205', '6.143')|0.4767|GE
1049|#facepalm|2015-11-29|2|False|271.8728726041|('47.044', '9.888')|0.34|Vorarlberg
1050|#russiainvadedukraine|2015-01-24|2|False|267.4770600525|('46.813', '8.224')|-0.7351|OW
1051|#makeopendata|2015-06-06|2|False|263.1875014206|('46.528', '6.578')|0|VD
1052|#quote|2015-05-04|2|False|259.0336693765|('46.003', '8.960')|0.54785|TI
1053|#justinformmva|2015-06-17|2|False|257.0235020653|('47.455', '9.624')|-0.296|SG
1054|#büpf|2015-06-17|2|False|254.4558405381|('46.954', '7.395')|0|BE
1055|#lhc|2015-04-29|2|False|250.7279252767|('46.255', '6.057')|-0.20095|Auvergne-Rhône-Alpes
1056|#merkel|2015-02-11|2|False|249.3074352761|('46.899', '7.401')|-0.2789|BE
1057|#nature|2015-09-09|2|False|244.7391594524|('46.389', '6.700')|0|Auvergne-Rhône-Alpes
1058|#mtvstars|2015-11-20|2|False|241.7323430345|('47.482', '8.166')|0|AG
1059|#semih|2015-04-28|2|False|240.5389385331|('47.350', '9.671')|0.25|Vorarlberg
1060|#food|2015-08-04|2|False|237.1897021686|('46.003', '8.960')|0.6369|TI
1061|#happy|2015-07-08|2|False|229.5468943049|('46.629', '9.748')|0|GR
1062|#grindelwald|2015-01-26|2|False|226.6314306252|('46.620', '8.041')|0.4939|BE
1063|#foodporn|2015-01-27|2|False|224.1870855357|('45.829', '6.982')|0|Valle d'Aosta
1064|#oth|2015-12-30|2|False|223.6359700899|('47.362', '6.734')|-0.2732|Bourgogne Franche-Comté
1065|#music|2015-08-30|2|False|222.946448201|('47.362', '8.548')|0|ZH
1066|#ski|2015-01-27|2|False|221.869684752|('45.829', '6.982')|0|Valle d'Aosta
1067|#renzi|2015-08-05|2|False|221.6165658537|('45.800', '9.084')|-0.4939|Lombardia
1068|#aspen|2015-11-28|2|False|219.8288909672|('46.876', '6.312')|0.2997|Bourgogne Franche-Comté
1069|#espalheamor|2015-11-14|2|False|214.3723084091|('46.205', '6.143')|-0.0717|GE
1070|#italy|2015-12-28|2|False|213.6574558995|('45.799', '8.406')|0|Piemonte
1071|#humanrights|2015-04-29|2|False|213.1336048687|('46.205', '6.143')|0.3612|GE
1072|#psyunanghalik|2015-08-23|2|False|211.4074559167|('46.328', '7.499')|0|VS
1073|#ausderklapse|2015-11-02|2|False|210.5849358163|('47.703', '10.058')|-0.34|Baden-Württemberg
1074|#asylchaos|2015-09-05|2|False|206.9244436138|('47.377', '8.537')|-0.1454666667|ZH
1075|#rdc|2015-01-21|2|False|206.6275442149|('45.896', '6.128')|-0.7717|Auvergne-Rhône-Alpes
1076|#mtvstars|2015-12-02|2|False|206.135371816|('47.465', '9.752')|0|Vorarlberg
1077|#mulhouse|2015-05-14|2|False|198.9696657563|('47.722', '7.283')|0|Grand Est
1078|#sales|2015-07-06|2|False|196.5805306334|('46.198', '6.142')|0.67535|GE
1079|#israel|2015-03-01|2|False|196.2662878295|('46.954', '7.395')|0|BE
1080|#srilanka|2015-09-17|2|False|194.7868050499|('46.205', '6.143')|-0.0948|GE
1081|#eu|2015-11-30|2|False|194.5265218089|('46.587', '6.658')|0|VD
1082|#italy|2015-05-19|2|False|189.0360676809|('47.473', '8.093')|0|AG
1083|#davos|2015-07-28|2|False|188.1891067463|('46.793', '9.822')|0.6588|GR
1084|#grindelwald|2015-02-10|2|False|186.6576742853|('46.620', '8.041')|0.8271|BE
1085|#mtvstars|2015-12-10|2|False|186.5863577543|('47.482', '8.166')|0.5473|AG
1086|#lka|2015-09-18|2|False|184.8182844055|('46.205', '6.143')|0.03375|GE
1087|#engineering|2015-08-04|2|False|183.7817689006|('47.745', '8.967')|0.0772|Baden-Württemberg
1088|#kazan2015|2015-08-04|2|False|180.5437735857|('47.491', '6.742')|0.3566|Bourgogne Franche-Comté
1089|#gstaad|2015-08-30|2|False|178.8245050192|('46.504', '7.288')|0|BE
1090|#britritaora|2015-02-17|2|False|178.4571883871|('47.232', '7.216')|0|BE
1091|#brits2015|2015-02-17|2|False|172.6722154865|('47.232', '7.216')|0|BE
1092|#lka|2015-09-17|2|False|172.3890650951|('46.205', '6.143')|-0.2250666667|GE
1093|#teenchoice|2015-05-30|2|False|171.5505401452|('46.090', '8.692')|0|Piemonte
1094|#happyaldubday|2015-08-13|2|False|171.1704477746|('45.800', '9.084')|0.3612|Lombardia
1095|#justinformmva|2015-06-14|2|False|169.0836600539|('47.455', '9.624')|0|SG
1096|#fifdh15|2015-03-08|2|False|168.7959978383|('46.205', '6.143')|0|GE
1097|#locarno|2015-09-07|2|False|168.5003153783|('46.167', '8.800')|0|TI
1098|#rg15|2015-05-30|2|False|168.2454306085|('46.176', '6.217')|0.5562|Auvergne-Rhône-Alpes
1099|#cheyennemusicvideo|2015-07-02|2|False|167.7595011996|('46.230', '7.365')|0.4995|VS
1100|#ilovebts|2015-01-02|2|False|167.6081067992|('47.730', '7.299')|0|Grand Est
1101|#wtf|2015-08-28|2|False|166.7720198503|('47.044', '9.888')|-0.4884|Vorarlberg
1102|#sales|2015-07-21|2|False|165.7439473748|('47.455', '8.287')|0|AG
1103|#mulhouse|2015-06-20|2|False|163.284136285|('47.722', '7.283')|0|Grand Est
1104|#lecco|2015-05-17|2|False|162.7243736758|('45.858', '9.469')|-0.5208|Lombardia
1105|#chamonix|2015-07-14|2|False|161.6773395675|('45.833', '6.815')|0|Auvergne-Rhône-Alpes
1106|#hg4|2015-02-23|2|False|160.834663491|('46.192', '6.772')|0.7689|Auvergne-Rhône-Alpes
1107|#bizhumanrights|2015-11-18|2|False|159.2142716558|('46.205', '6.143')|0.0639|GE
1108|#schlefaz|2015-07-31|2|False|154.8512680477|('47.427', '8.671')|0.73555|ZH
1109|#diadesporting|2015-05-31|2|False|152.7049654574|('46.252', '7.084')|0|VD
1110|#luzern|2015-11-20|2|False|152.0480960949|('47.046', '8.309')|0.34|LU
1111|#sales|2015-11-22|2|False|151.3411141998|('46.198', '6.142')|0|GE
1112|#globalcompact15|2015-06-25|2|False|151.0850299081|('47.424', '9.363')|0|SG
1113|#britritaora|2015-02-18|2|False|146.8650113444|('47.232', '7.217')|0|BE
1114|#srilanka|2015-09-18|2|False|145.9713393164|('46.205', '6.143')|-0.5562|GE
1115|#whoismagnus|2015-05-13|2|False|145.732295181|('45.858', '9.073')|0|Lombardia
1116|#brits2015|2015-02-18|2|False|139.8100241984|('47.232', '7.217')|0|BE
1117|#oletg|2015-05-02|2|False|139.4396662008|('46.045', '6.369')|-0.2263|Auvergne-Rhône-Alpes
1118|#shop|2015-05-29|2|False|134.9272509661|('47.511', '6.796')|0|Bourgogne Franche-Comté
1119|#getshawntoswitzerland|2015-08-26|2|False|133.7139070649|('46.264', '6.162')|0.7124|GE
1120|#getshawntoyourcountry|2015-08-26|2|False|133.7139070649|('46.264', '6.162')|0.7124|GE
1121|#travel|2015-08-24|2|False|130.6230887347|('46.509', '6.634')|0|VD
1122|#worldcup2015|2015-09-19|2|False|130.4509488249|('46.040', '6.547')|0.3348|Auvergne-Rhône-Alpes
1123|#in|2015-02-23|2|False|128.7975613229|('46.529', '6.652')|0|VD
1124|#uncat|2015-11-12|2|False|128.0314823995|('46.205', '6.143')|-0.3982|GE
1125|#ibtisamtiskat|2015-05-15|2|False|127.1005580613|('47.367', '8.227')|0.5994|AG
1126|#lavaux|2015-08-24|2|False|126.8545777515|('46.509', '6.634')|0|VD
1127|#whereareunowvma|2015-08-22|2|False|126.54092616|('47.538', '9.091')|-0.4404|TG
1128|#artbasel|2015-06-16|2|False|123.2589127271|('47.565', '7.601')|0|BS
1129|#quote|2015-05-27|2|False|122.6662423945|('46.003', '8.960')|0|TI
1130|#srfski|2015-02-14|2|False|122.5502778835|('47.377', '8.537')|0.56775|ZH
1131|#locarno68|2015-08-15|2|False|118.595290311|('46.173', '8.835')|-0.5904|TI
1132|#mtvstars|2015-11-27|2|False|118.4471984123|('47.482', '8.166')|0|AG
1133|#como|2015-07-11|2|False|117.9327388602|('45.963', '9.246')|0|Lombardia
1134|#coolforthesummervma|2015-08-18|2|False|117.8832207994|('45.830', '6.258')|0.36345|Auvergne-Rhône-Alpes
1135|#ouat|2015-10-26|2|False|117.2702887235|('45.940', '9.167')|0.6239|Lombardia
1136|#quote|2015-05-01|2|False|115.938783384|('46.029', '8.938')|0.4738|TI
1137|#feldkirch|2015-08-02|2|False|113.425691674|('47.236', '9.598')|0|Vorarlberg
1138|#china|2015-11-18|2|False|113.3156759454|('46.205', '6.143')|-0.04065|GE
1139|#mtvstars|2015-12-05|2|False|110.737917478|('47.482', '8.166')|0|AG
1140|#garden|2015-08-01|2|False|110.2523887495|('46.953', '7.445')|0|BE
1141|#chur|2015-07-06|2|False|110.037767817|('46.851', '9.532')|0|GR
1142|#teaminsomnia|2015-08-19|2|False|109.6325129614|('47.041', '8.317')|0|LU
1143|#omkbern|2015-08-20|2|False|109.3493214102|('46.954', '7.395')|0.7059|BE
1144|#travel|2015-04-23|2|False|108.1329369499|('47.371', '8.543')|0|ZH
1145|#maertyrertour|2015-02-22|2|False|107.7716114139|('47.386', '8.535')|0.5972|ZH
1146|#lka|2015-03-02|2|False|105.889322438|('46.205', '6.143')|0.47755|GE
1147|#psypatibong|2015-08-30|2|False|104.34755006|('46.328', '7.499')|0.6369|VS
1148|#1dldnsession|2015-11-16|2|False|103.7033954764|('47.465', '9.752')|0|Vorarlberg
1149|#igerssuisse|2015-09-21|2|False|100.9552465097|('46.903', '8.625')|0|UR
1150|#fpö|2015-08-17|2|False|99.9581217649|('47.044', '9.888')|0.2484|Vorarlberg
1151|#lugano|2015-11-03|2|False|94.7776537465|('46.026', '8.963')|0|TI
1152|#goodforyouvma|2015-08-20|2|False|91.1322508455|('46.205', '6.143')|0.9078|GE
1153|#mtvstars|2015-12-12|2|False|90.8882023332|('46.813', '8.224')|0|OW
1154|#supplychain|2015-09-21|2|False|90.4003145105|('46.246', '6.133')|0|GE
1155|#expomilano2015|2015-05-27|2|False|90.0892342964|('46.003', '8.960')|0.5106|TI
1156|#aldub18thweeksary|2015-11-18|2|False|88.6746889823|('46.813', '8.224')|0|OW
1157|#skypl|2015-08-16|2|False|87.613563408|('47.434', '8.172')|0.57315|AG
1158|#melfest|2015-02-28|2|False|87.2393027975|('46.201', '6.137')|0.5994|GE
1159|#davos|2015-07-20|2|False|86.2062445261|('46.793', '9.822')|0|GR
1160|#giro|2015-05-26|2|False|85.2482529757|('46.205', '6.143')|0|GE
1161|#askdagi|2015-01-06|2|False|85.0870501424|('47.494', '8.267')|0.6908|AG
1162|#getshawntoyourcountry|2015-08-22|2|False|84.9775100459|('46.813', '8.224')|0.7124|OW
1163|#getshawntoswitzerland|2015-08-22|2|False|84.917984353|('46.813', '8.224')|0.7124|OW
1164|#chien|2015-06-24|2|False|84.5576847359|('47.571', '7.577')|0|BS
1165|#juventusbarcellona|2015-06-06|2|False|83.2649259143|('45.816', '9.221')|-0.296|Lombardia
1166|#ski|2015-01-26|2|False|82.5896331939|('45.796', '6.973')|0|Valle d'Aosta
1167|#wesupportbriana|2015-08-06|2|False|76.7549695279|('46.003', '8.960')|0.4898|TI
1168|#rotblaulive|2015-03-04|2|False|73.2670681387|('47.560', '7.583')|0.34|BS
1169|#theopen2015|2015-07-19|2|False|72.8422442715|('46.813', '8.224')|0|OW
1170|#shadowhunters|2015-11-09|2|False|72.0216477659|('46.106', '7.084')|-0.2755|VS
1171|#ibtissamtiskat|2015-08-30|2|False|70.8120821468|('47.367', '8.227')|0|AG
1172|#hoax|2015-03-01|2|False|69.7355551661|('46.954', '7.395')|-0.6907|BE
1173|#01live|2015-05-28|2|False|69.1223708718|('46.406', '6.961')|0|VD
1174|#f1|2015-09-20|2|False|66.5487385305|('47.109', '8.530')|0.4939|ZG
1175|#hollywoodmusicawards|2015-01-03|2|False|62.1370404148|('47.027', '9.512')|0|GR
1176|#uominiedonne|2015-05-13|2|False|61.6039413477|('47.206', '7.563')|0.57035|SO
1177|#edstone|2015-05-03|2|False|61.3250798342|('47.377', '8.537')|0|ZH
1178|#aldubbirthdayplan|2015-11-12|2|False|61.2986238064|('46.813', '8.224')|0.7096|OW
1179|#kca|2015-02-24|2|False|60.4512780737|('45.843', '8.719')|0.19208|Lombardia
1180|#tuttadunfiato|2015-06-14|2|False|59.5888826018|('46.219', '10.181')|0.39725|Lombardia
1181|#camfollowme|2015-01-07|2|False|59.2114623502|('46.444', '6.895')|0.74886|VD
1182|#voteformengoniatema|2015-09-15|2|False|58.6132473117|('46.363', '9.023')|0.7003|TI
1183|#derechosonuve|2015-06-03|2|False|58.3883334043|('46.205', '6.143')|-0.1037|GE
1184|#aldubbattleforacause|2015-09-04|2|False|58.3477792667|('46.651', '9.699')|0.1531|GR
1185|#cl|2015-06-06|2|False|57.3880386681|('47.560', '7.583')|0|BS
1186|#happy|2015-08-24|2|False|57.1794285027|('46.509', '6.634')|0|VD
1187|#china|2015-11-17|2|False|56.8840934888|('46.205', '6.143')|0|GE
1188|#srilanka|2015-03-02|2|False|54.6303785021|('46.228', '6.143')|0.8658|GE
1189|#davos|2015-08-28|2|False|54.4611600167|('46.800', '9.827')|0|GR
1190|#ranbirhitsa6|2015-01-21|2|False|53.7275559323|('47.440', '9.660')|0.5078666667|Vorarlberg
1191|#bmgsvw|2015-12-15|2|False|52.9758709989|('47.580', '7.657')|0|BS
1192|#follow|2015-08-25|2|False|51.4417532208|('47.427', '8.671')|0.8979|ZH
1193|#1dat|2015-11-17|2|False|51.1590504614|('47.367', '9.770')|0|Vorarlberg
1194|#tusiquevales|2015-09-12|2|False|51.0994279776|('45.831', '8.807')|0.7707|Lombardia
1195|#soutienslexv|2015-09-19|2|False|49.91221443|('46.876', '6.312')|0|Bourgogne Franche-Comté
1196|#italbasket|2015-09-09|2|False|47.8733835174|('46.181', '9.861')|0.4942|Lombardia
1197|#cervelat|2015-06-14|2|False|46.9073768307|('47.214', '7.588')|0|SO
1198|#rotblaulive|2015-09-12|2|False|46.58444039|('47.560', '7.583')|0.4964|BS
1199|#follow|2015-08-20|2|False|45.9966821267|('47.427', '8.671')|0.8885|ZH
1200|#fcbfcz|2015-08-30|2|False|43.7860819303|('47.560', '7.583')|-0.3535|BS
1201|#promibb|2015-08-23|2|False|42.2213402909|('47.149', '7.257')|0.6166|BE
1202|#fcbmta|2015-08-19|2|False|42.1565059636|('47.560', '7.583')|0.5106|BS
1203|#schlefaz|2015-07-24|2|False|41.5243794282|('47.377', '8.537')|0.5423|ZH
1204|#rotblaulive|2015-08-25|2|False|41.2602453158|('47.560', '7.583')|0.2732|BS
1205|#temptationisland|2015-07-21|2|False|40.9201767975|('45.998', '8.806')|0|TI
1206|#skymotori|2015-08-30|2|False|40.3419569087|('45.886', '9.649')|-0.3182|Lombardia
1207|#yocambio|2015-11-19|2|False|39.5234419752|('46.860', '6.839')|0|FR
1208|#festivaldisanremo|2015-02-13|2|False|39.5125814917|('47.377', '8.537')|0.1366|ZH
1209|#skymotori|2015-04-26|2|False|39.4816269144|('45.887', '9.649')|0|Lombardia
1210|#forteforteforte|2015-02-27|2|False|38.5890397596|('45.951', '8.840')|0|Lombardia
1211|#shadowhuntersposter|2015-11-20|2|False|38.5160874552|('46.106', '7.084')|0|VS
1212|#rotblaulive|2015-08-08|2|False|38.4645189692|('47.560', '7.583')|-0.4588|BS
1213|#aldubthewho|2015-11-16|2|False|37.9198790715|('46.813', '8.224')|0.1511|OW
1214|#olfcl|2015-08-09|2|False|37.8643089422|('46.176', '6.217')|0|Auvergne-Rhône-Alpes
1215|#playoffs|2015-03-07|2|False|37.7667114868|('46.194', '6.133')|0|GE
1216|#forever|2015-06-16|2|False|35.994353067|('46.040', '6.547')|0.9731|Auvergne-Rhône-Alpes
1217|#glocal15|2015-11-19|2|False|35.7057406779|('45.831', '8.807')|0.23|Lombardia
1218|#concert|2015-11-29|2|False|35.6102041491|('47.540', '7.618')|0.4404|BL
1219|#savehannibal|2015-06-22|2|False|35.3289130708|('47.427', '9.671')|0|Vorarlberg
1220|#rwc2015|2015-10-25|2|False|35.3092379407|('46.242', '6.235')|0|GE
1221|#fcnol|2015-01-20|2|False|35.299703002|('47.574', '7.559')|0|Grand Est
1222|#askpandamoqueur|2015-08-27|2|False|34.1435423409|('45.984', '6.597')|0|Auvergne-Rhône-Alpes
1223|#amici14|2015-02-09|2|False|32.2469994328|('45.990', '8.807')|0|Lombardia
1224|#frauentausch|2015-01-29|2|False|31.4795596322|('47.542', '7.599')|-0.296|BS
1225|#tatort|2015-02-22|2|False|30.6412461868|('47.626', '10.511')|-0.59355|Bayern
1226|#cpfc|2015-08-29|2|False|30.1991456015|('47.434', '8.172')|-0.8356|AG
1227|#assepsg|2015-01-25|2|False|29.7803528115|('47.247', '6.060')|0|Bourgogne Franche-Comté
1228|#promibb|2015-08-25|2|False|28.7825587189|('47.149', '7.257')|0|BE
