|dayOfTweet|approxLocation|hashtag|numOfTweets|spamEvent|usersPerHashtag|std
35167|2016-01-20|('47.668', '9.471')|#aldubmusicoflove|12|True|1|181.48367890770933
10928|2016-01-07|('47.668', '9.471')|#aldub25thweeksary|5|True|1|181.20733385943416
124274|2016-03-06|('46.480', '6.914')|#famille|5|True|1|180.89793451311465
124275|2016-03-06|('46.480', '6.914')|#prealpes|5|True|1|180.89793451311465
124276|2016-03-06|('46.480', '6.914')|#prantin|5|True|1|180.89793451311465
124277|2016-03-06|('46.480', '6.914')|#blonay…|5|True|1|180.89793451311465
124278|2016-03-06|('46.480', '6.914')|#lespléiades|5|True|1|180.89793451311465
124279|2016-03-06|('46.480', '6.914')|#balades|5|True|1|180.89793451311465
124280|2016-03-06|('46.480', '6.914')|#lally|5|True|1|180.89793451311465
124281|2016-03-06|('46.480', '6.914')|#motalles|5|True|1|180.89793451311465
124282|2016-03-06|('46.480', '6.914')|#pleiades|5|True|1|180.89793451311465
444415|2016-08-08|('46.323', '9.940')|#thatsmyjam|15|True|1|180.83056651237146
185263|2016-04-06|('46.205', '6.143')|#crpd15|70|True|1|180.7918493701974
341822|2016-06-18|('47.563', '7.509')|#euro2016|9|True|1|180.36514063830626
325612|2016-06-12|('45.886', '9.649')|#canadagas|10|True|1|180.27669933250448
325613|2016-06-12|('45.886', '9.649')|#skymotori|10|True|1|180.27669933250448
161732|2016-03-24|('46.205', '6.143')|#icymi|7|True|1|180.24350922862
341041|2016-06-18|('46.205', '6.143')|#businessmontresvision|6|True|1|179.95684530697773
122754|2016-03-05|('47.502', '9.746')|#römerviiloves|7|True|1|179.5209547897314
468569|2016-09-11|('47.377', '8.537')|#businessmontres|5|True|1|179.2006419259336
94558|2016-02-20|('47.722', '7.283')|#indiawitharnab|6|True|1|179.02764255231511
243084|2016-05-04|('47.377', '8.537')|#lbinfo|7|True|1|178.9235510495514
358016|2016-06-25|('46.225', '8.771')|#brexit|7|True|1|178.90733001312805
276449|2016-05-20|('47.455', '8.287')|#sales|5|True|1|178.70041584233155
119150|2016-03-03|('47.427', '8.671')|#felizjueves|6|True|1|178.50291850157595
411147|2016-07-20|('46.217', '8.317')|#igpiemonte|7|True|1|178.37866484689908
428737|2016-07-30|('47.377', '8.537')|#eikenott|8|True|1|178.30174650900008
334060|2016-06-15|('47.563', '6.918')|#allezlesbleus|6|True|1|178.1806146880667
471890|2016-09-13|('46.068', '8.655')|#singinginthecar|9|True|1|178.1613578493581
195820|2016-04-11|('46.755', '7.630')|#busbildde|10|True|1|178.12780025089356
281789|2016-05-23|('46.236', '6.149')|#wha69|43|True|1|178.12046601341402
235955|2016-05-01|('46.011', '8.958')|#devoxx4kids|6|True|1|178.00460037490498
235956|2016-05-01|('46.011', '8.958')|#lugano|6|True|1|178.00460037490498
231574|2016-04-29|('47.668', '9.471')|#aldubporebermahal|5|True|1|177.92386617751862
72383|2016-02-07|('46.122', '9.357')|#milan|5|True|1|177.8786542062375
430075|2016-07-31|('46.447', '6.828')|#domrechts|6|True|1|177.77131414031018
88839|2016-02-15|('47.722', '7.283')|#grammys|5|True|1|177.51954183507047
476914|2016-09-16|('45.915', '9.323')|#sbandy|23|True|1|177.43461631128366
476915|2016-09-16|('45.915', '9.323')|#motormaniaci|23|True|1|177.43461631128366
476916|2016-09-16|('45.915', '9.323')|#moto|23|True|1|177.43461631128366
476917|2016-09-16|('45.915', '9.323')|#instamoto…|23|True|1|177.43461631128366
476918|2016-09-16|('45.915', '9.323')|#webtv|23|True|1|177.43461631128366
240185|2016-05-03|('45.808', '9.241')|#sbandy|6|True|1|177.42681007136088
240187|2016-05-03|('45.808', '9.241')|#motormaniaci|6|True|1|177.42681007136088
240189|2016-05-03|('45.808', '9.241')|#webtv|6|True|1|177.42681007136088
249776|2016-05-07|('46.200', '9.951')|#amici15|6|True|1|177.38252209143528
328418|2016-06-13|('46.246', '6.133')|#türki̇ye|5|True|1|177.1942732959756
328419|2016-06-13|('46.246', '6.133')|#tur|5|True|1|177.1942732959756
328420|2016-06-13|('46.246', '6.133')|#twitter|5|True|1|177.1942732959756
328421|2016-06-13|('46.246', '6.133')|#google|5|True|1|177.1942732959756
294485|2016-05-29|('47.041', '8.317')|#justin4mmva|9|True|1|177.09509668989975
281946|2016-05-23|('47.377', '8.537')|#zrhftw|8|True|1|176.9179029116605
230062|2016-04-28|('47.502', '9.746')|#römerviiloves|8|True|1|176.56107633398503
414221|2016-07-22|('47.722', '7.283')|#frconventionsxthefosters|67|True|1|176.49979226022978
145302|2016-03-16|('46.454', '7.436')|#inlovewithswitzerland|6|True|1|176.48481827128055
227974|2016-04-27|('47.377', '8.537')|#lbinfo|9|True|1|176.45019024214264
134785|2016-03-11|('47.377', '8.537')|#hwzmultichannel|7|True|1|176.3873719326989
24162|2016-01-14|('46.246', '6.133')|#cites|32|True|1|176.2308923773416
267440|2016-05-15|('47.041', '8.317')|#askbelieber|6|True|1|176.21312531252434
216239|2016-04-21|('45.808', '9.241')|#sbandy|10|True|1|176.15568748505774
216241|2016-04-21|('45.808', '9.241')|#motormaniaci|10|True|1|176.15568748505774
216242|2016-04-21|('45.808', '9.241')|#webtv|10|True|1|176.15568748505774
224481|2016-04-25|('45.800', '9.084')|#isola|10|True|1|176.0691209676851
328526|2016-06-13|('46.954', '7.395')|#srfeuro2016|14|True|1|175.9044438251243
119388|2016-03-03|('47.511', '6.797')|#boutiqueplatinium|5|True|1|175.90395030622065
24160|2016-01-14|('46.246', '6.133')|#sc66|31|True|1|175.86432267073948
406565|2016-07-18|('47.745', '8.967')|#automotive|7|True|1|175.85111729390502
254846|2016-05-10|('46.205', '6.143')|#upr25|11|True|1|175.82892049872387
458950|2016-08-16|('47.135', '8.526')|#rio2016|5|True|1|175.7855116643892
121186|2016-03-04|('46.765', '9.818')|#beijing20|5|True|1|175.6927366487047
155197|2016-03-21|('46.620', '8.041')|#grindelwald|10|True|1|175.68782636635166
175657|2016-04-01|('46.205', '6.143')|#businessmontres|10|True|1|175.67348690903185
182982|2016-04-05|('46.620', '8.041')|#grindelwald|5|True|1|175.5406453091578
26125|2016-01-15|('46.246', '6.133')|#cites|26|True|1|175.50947080581662
230165|2016-04-28|('46.205', '6.143')|#businessmontresvision|7|True|1|175.50282904994768
292304|2016-05-28|('46.203', '7.014')|#halamadrid|5|True|1|175.42888746029132
403632|2016-07-16|('46.205', '6.143')|#aids2016|5|True|1|175.39934796534075
272169|2016-05-18|('47.455', '8.287')|#sales|5|True|1|175.35277680531132
147493|2016-03-17|('46.765', '9.818')|#csw60|8|True|1|175.30427253421405
60498|2016-02-01|('46.553', '7.906')|#interlaken|24|True|1|175.2321692276672
419895|2016-07-25|('45.831', '8.807')|#lnews|44|True|1|174.97894565192382
56461|2016-01-30|('46.793', '9.822')|#davos|5|True|1|174.52625482208177
278297|2016-05-21|('47.377', '8.537')|#berlineprix|13|True|1|174.49853685790313
333891|2016-06-15|('46.225', '8.771')|#svizzera|5|True|1|174.44167366518565
411141|2016-07-20|('46.217', '8.317')|#igersitalia|8|True|1|174.25356917873384
411142|2016-07-20|('46.217', '8.317')|#lumia|8|True|1|174.25356917873384
411143|2016-07-20|('46.217', '8.317')|#ossola|8|True|1|174.25356917873384
411144|2016-07-20|('46.217', '8.317')|#igverbania|8|True|1|174.25356917873384
411145|2016-07-20|('46.217', '8.317')|#igeurope|8|True|1|174.25356917873384
411146|2016-07-20|('46.217', '8.317')|#crodo|8|True|1|174.25356917873384
82511|2016-02-12|('47.459', '8.290')|#uto|5|True|1|174.19416038177377
264092|2016-05-14|('47.142', '6.198')|#teenchoice|15|True|1|173.58770514577864
250913|2016-05-08|('47.377', '8.537')|#germanypic|15|True|1|173.57618550031427
94551|2016-02-20|('47.745', '8.967')|#engineering|6|True|1|173.55347905643552
366668|2016-06-28|('47.377', '8.537')|#lbinfo|10|True|1|173.53877917565796
26123|2016-01-15|('46.246', '6.133')|#sc66|25|True|1|173.28298056582986
456856|2016-08-15|('47.463', '9.053')|#sitecore|5|True|1|173.20306534367242
451678|2016-08-12|('46.205', '6.143')|#judo|5|True|1|173.20016820623087
259426|2016-05-12|('46.379', '6.568')|#evian|7|True|1|173.16623444126424
204152|2016-04-15|('45.800', '9.084')|#abscbnmendacity|6|True|1|172.80022632390444
80164|2016-02-11|('45.844', '8.717')|#varese|6|True|1|172.74521504512842
80166|2016-02-11|('45.844', '8.717')|#refresh|6|True|1|172.74521504512842
80167|2016-02-11|('45.844', '8.717')|#gavirate|6|True|1|172.74521504512842
377049|2016-07-03|('46.217', '8.317')|#bwstyleoftheday…|5|True|1|172.73717691594038
160236|2016-03-23|('47.654', '9.619')|#obamaenargentina|10|True|1|172.61703878978912
208167|2016-04-17|('45.929', '8.523')|#odproroga2018|119|True|1|172.58478550561844
208168|2016-04-17|('45.929', '8.523')|#noinonmolliamo|119|True|1|172.58478550561844
95143|2016-02-20|('47.531', '7.655')|#bahnbilderde|5|True|1|172.56954456424552
214345|2016-04-20|('45.831', '8.807')|#lnews|33|True|1|172.4623582251831
200406|2016-04-13|('47.367', '6.326')|#venteom|9|True|1|172.40720048123794
227818|2016-04-27|('46.205', '6.143')|#axschat|5|True|1|172.3865525820129
377012|2016-07-03|('46.217', '8.317')|#ossola|10|True|1|172.37935733756265
377013|2016-07-03|('46.217', '8.317')|#igverbania|10|True|1|172.37935733756265
377014|2016-07-03|('46.217', '8.317')|#igeurope|10|True|1|172.37935733756265
377015|2016-07-03|('46.217', '8.317')|#crodo|10|True|1|172.37935733756265
377017|2016-07-03|('46.217', '8.317')|#igpiemonte|10|True|1|172.37935733756265
329229|2016-06-13|('46.954', '7.395')|#rsisport|6|True|1|172.31724226851094
329232|2016-06-13|('46.954', '7.395')|#eurorsi|6|True|1|172.31724226851094
294178|2016-05-29|('47.696', '9.570')|#diemannschaft|6|True|1|172.2908082069169
405000|2016-07-17|('46.185', '6.122')|#aids2016|6|True|1|172.25816473061016
104524|2016-02-25|('47.658', '9.092')|#us|5|True|1|172.2075622936203
423643|2016-07-27|('47.041', '8.317')|#mtvhottest|7|True|1|172.2061109170874
274720|2016-05-19|('47.377', '8.537')|#zrhftw|9|True|1|172.11937179802908
358597|2016-06-25|('47.563', '7.509')|#euro2016|15|True|1|172.01503226731649
37293|2016-01-21|('47.722', '7.283')|#presstitutes|5|True|1|171.83426853932377
106994|2016-02-26|('46.638', '6.637')|#lesanges8|7|True|1|171.78235277046363
295645|2016-05-30|('46.523', '10.129')|#livigno|5|True|1|171.64392567819644
118994|2016-03-03|('45.800', '9.084')|#abscbnfake|17|True|1|171.41023651756194
210240|2016-04-18|('46.205', '6.143')|#businessmontres|8|True|1|171.30940249895397
381685|2016-07-05|('46.500', '7.289')|#gstaadmajor|14|True|1|171.22882549877326
159944|2016-03-23|('45.857', '6.628')|#chaletdumontdarbois|14|True|1|171.02758605775787
475550|2016-09-15|('47.502', '9.746')|#conceptstore|6|True|1|170.7711766101132
475551|2016-09-15|('47.502', '9.746')|#römervii|6|True|1|170.7711766101132
374302|2016-07-02|('46.740', '7.638')|#tdf2016|5|True|1|170.5474409723647
234766|2016-04-30|('46.041', '9.301')|#تصويري|18|True|1|170.21204213184828
431912|2016-08-01|('47.777', '7.275')|#teampsg|5|True|1|170.10605724403558
24078|2016-01-14|('46.802', '7.149')|#hters|5|True|1|170.0208407486826
24080|2016-01-14|('46.802', '7.149')|#hashtags|5|True|1|170.0208407486826
416225|2016-07-23|('45.886', '9.649')|#hungargames|14|True|1|169.99657672957198
139126|2016-03-13|('45.860', '8.839')|#unaseratabellapertemogol|14|True|1|169.93129137050678
98805|2016-02-22|('46.299', '6.335')|#f1day|40|True|1|169.75303576844854
175399|2016-04-01|('46.205', '6.143')|#chile|5|True|1|169.7444888321529
391915|2016-07-10|('45.783', '9.083')|#italien|5|True|1|169.38963250447173
391916|2016-07-10|('45.783', '9.083')|#italie|5|True|1|169.38963250447173
391917|2016-07-10|('45.783', '9.083')|#como|5|True|1|169.38963250447173
391920|2016-07-10|('45.783', '9.083')|#italy|5|True|1|169.38963250447173
360665|2016-06-26|('45.886', '9.649')|#skymotori|7|True|1|169.32288233055104
173369|2016-03-31|('47.377', '8.537')|#fuwfintech|24|True|1|169.2626028241192
104926|2016-02-25|('46.301', '7.049')|#vote1directionuk|38|True|1|169.24940641386326
104927|2016-02-25|('46.301', '7.049')|#kca|38|True|1|169.24940641386326
295985|2016-05-30|('47.611', '7.512')|#flugzeugbildde|18|True|1|169.18220536188528
187481|2016-04-07|('46.205', '6.143')|#crpd15|107|True|1|169.03900930872098
62726|2016-02-02|('45.861', '6.400')|#somdig16|107|True|1|168.91602784442375
377016|2016-07-03|('46.217', '8.317')|#monoart|6|True|1|168.85914540721305
240194|2016-05-03|('45.808', '9.241')|#instamoto|5|True|1|168.80842066937564
240197|2016-05-03|('45.808', '9.241')|#motorcycle…|5|True|1|168.80842066937564
240198|2016-05-03|('45.808', '9.241')|#moto|5|True|1|168.80842066937564
337019|2016-06-16|('47.480', '9.051')|#euro2016|6|True|1|168.78901490004003
220015|2016-04-23|('47.135', '8.526')|#worldbookday|14|True|1|168.46992954613944
338796|2016-06-17|('47.502', '9.746')|#römerviiloves|5|True|1|168.17371508188916
95363|2016-02-20|('47.377', '8.537')|#justinbieberbrits|8|True|1|168.16492358229019
396656|2016-07-12|('45.809', '6.071')|#choicemalewebstar|78|True|1|168.10329348058488
333869|2016-06-15|('46.255', '6.057')|#lhc|22|True|1|167.94955878930037
175460|2016-04-01|('47.502', '9.746')|#römervii|5|True|1|167.69731442890395
122519|2016-03-05|('47.560', '7.583')|#umz16|18|True|1|167.68076769085673
161731|2016-03-24|('46.205', '6.143')|#humanrights|15|True|1|167.59761373120762
159893|2016-03-23|('46.225', '8.771')|#bruxelles|7|True|1|167.5921260171487
458183|2016-08-16|('46.205', '6.143')|#jorio2016|5|True|1|167.46497245692902
324794|2016-06-12|('46.000', '8.749')|#fedezday|38|True|1|167.45976983478573
10757|2016-01-07|('47.377', '8.537')|#socialmedia|5|True|1|167.42510916161226
328047|2016-06-13|('47.560', '7.583')|#euro2016|13|True|1|167.0772475441908
180968|2016-04-04|('45.808', '9.241')|#girl|5|True|1|166.9735363596413
180969|2016-04-04|('45.808', '9.241')|#instamodel…|5|True|1|166.9735363596413
180971|2016-04-04|('45.808', '9.241')|#instagirl|5|True|1|166.9735363596413
180973|2016-04-04|('45.808', '9.241')|#model|5|True|1|166.9735363596413
187812|2016-04-07|('46.255', '6.057')|#lhc|12|True|1|166.87622063986916
180967|2016-04-04|('45.808', '9.241')|#sbandy|10|True|1|166.713018296246
180970|2016-04-04|('45.808', '9.241')|#motormaniaci|10|True|1|166.713018296246
180972|2016-04-04|('45.808', '9.241')|#webtv|10|True|1|166.713018296246
228175|2016-04-27|('46.045', '8.932')|#projecthomelouisday|8|True|1|166.61002198872478
276438|2016-05-20|('47.377', '8.537')|#hwzmultichannel|5|True|1|166.60173321760826
381362|2016-07-05|('46.437', '6.348')|#army|104|True|1|166.5068035303437
120858|2016-03-04|('47.745', '8.967')|#radolfzell|5|True|1|166.45904114159066
181095|2016-04-04|('46.381', '6.239')|#tsouhalik|10|True|1|166.41770391931794
24036|2016-01-14|('46.899', '7.401')|#makeinindia|7|True|1|166.32131000946725
22147|2016-01-13|('46.246', '6.133')|#sc66|30|True|1|166.28471413679478
110732|2016-02-28|('47.451', '7.643')|#abst16|5|True|1|166.10520448064102
267164|2016-05-15|('45.929', '8.523')|#occorreflessibilita|45|True|1|165.9963235482945
22148|2016-01-13|('46.246', '6.133')|#cites|34|True|1|165.63884819548323
467734|2016-09-11|('46.205', '6.143')|#businessmontres|8|True|1|165.5177253746391
159943|2016-03-23|('45.857', '6.628')|#megeve|15|True|1|165.38321254768454
130274|2016-03-09|('47.340', '7.902')|#tsoupangangailangan|10|True|1|165.33676092717218
437032|2016-08-04|('45.831', '8.807')|#lnews|6|True|1|165.04192464471595
435200|2016-08-03|('46.255', '6.057')|#lhc|5|True|1|164.98174087523208
94640|2016-02-20|('47.029', '8.017')|#dsi|5|True|1|164.85086681267066
288140|2016-05-26|('47.377', '8.537')|#periscope|11|True|1|164.78406255681185
369852|2016-06-30|('46.205', '6.143')|#businessmontresvision|6|True|1|164.68554941216058
285909|2016-05-25|('46.204', '6.143')|#sales|7|True|1|164.60803749838672
268595|2016-05-16|('45.831', '8.807')|#lnews|22|True|1|164.50217270064348
368452|2016-06-29|('46.236', '6.119')|#ohbm2016|29|True|1|164.4062883859783
220042|2016-04-23|('47.135', '8.526')|#reading|10|True|1|164.23147239490976
230000|2016-04-28|('47.377', '8.537')|#2thecrazy1|7|True|1|164.1620499022777
220043|2016-04-23|('47.135', '8.526')|#books|9|True|1|163.8829586079195
408385|2016-07-19|('45.831', '8.807')|#lnews|11|True|1|163.8734389956605
106503|2016-02-26|('47.377', '8.537')|#hwzdigitalrisk|8|True|1|163.8178837239017
343377|2016-06-19|('46.205', '6.143')|#businessmontresvision|5|True|1|163.7002503222141
149383|2016-03-18|('47.502', '9.746')|#römerviiloves|5|True|1|163.69804946913698
304737|2016-06-03|('47.321', '8.804')|#gemmaegiorgio|11|True|1|163.43912164170467
377045|2016-07-03|('46.217', '8.317')|#lumia|9|True|1|163.31030502397368
108707|2016-02-27|('47.377', '8.537')|#hwzmultichannel|7|True|1|163.28764635916195
40279|2016-01-22|('47.559', '7.612')|#grafitti|8|True|1|163.21126704664792
129201|2016-03-08|('47.443', '6.802')|#valentigney|5|True|1|163.13821863002482
72380|2016-02-07|('47.745', '8.967')|#engineering|6|True|1|162.77142109317396
72382|2016-02-07|('47.745', '8.967')|#veterans|6|True|1|162.77142109317396
185272|2016-04-06|('46.205', '6.143')|#disability|23|True|1|162.69040812611016
191963|2016-04-09|('46.980', '8.255')|#schweiz|5|True|1|162.6099817901035
477116|2016-09-16|('47.502', '9.746')|#conceptstore|11|True|1|162.56457384787058
477117|2016-09-16|('47.502', '9.746')|#römervii|11|True|1|162.56457384787058
399945|2016-07-14|('47.333', '10.154')|#mittelberg|7|True|1|162.5460986766872
35792|2016-01-20|('46.765', '9.818')|#refugeecrisis|8|True|1|162.4435999880677
61675|2016-02-01|('47.352', '8.719')|#السلطانةحناننورتالمملكة|5|True|1|162.2491729134885
20968|2016-01-12|('46.205', '6.143')|#magcontoswitzerland|21|True|1|162.24817811018892
102336|2016-02-24|('47.427', '8.671')|#felizmiercoles|8|True|1|162.06618953892473
187636|2016-04-07|('46.205', '6.143')|#mental|8|True|1|162.0520792488911
136916|2016-03-12|('47.455', '8.287')|#daettwil|5|True|1|162.00320332909743
136919|2016-03-12|('47.455', '8.287')|#careerarc|5|True|1|162.00320332909743
136920|2016-03-12|('47.455', '8.287')|#sales|5|True|1|162.00320332909743
126274|2016-03-07|('46.529', '6.652')|#affairemarie|18|True|1|161.78061401845378
292302|2016-05-28|('47.407', '7.490')|#hcafc|8|True|1|161.66927026200312
444667|2016-08-08|('46.876', '6.312')|#rio2016|5|True|1|161.64287866226036
419963|2016-07-25|('45.831', '8.807')|#regione|5|True|1|161.63310008919726
293796|2016-05-29|('47.053', '8.335')|#toy|7|True|1|161.5499754188255
293804|2016-05-29|('47.053', '8.335')|#kids|7|True|1|161.5499754188255
293807|2016-05-29|('47.053', '8.335')|#toys|7|True|1|161.5499754188255
227596|2016-04-27|('47.377', '8.537')|#def16|38|True|1|161.2880038413684
360467|2016-06-26|('46.204', '6.143')|#sales|6|True|1|161.18711485528354
310890|2016-06-06|('47.377', '8.537')|#lbinfo|8|True|1|161.12152052100308
325751|2016-06-12|('47.367', '8.540')|#bauraulac|5|True|1|161.01652827513635
336333|2016-06-16|('46.205', '6.143')|#unhcrngos|45|True|1|160.99210924183345
82629|2016-02-12|('45.860', '8.839')|#unannodilibera|14|True|1|160.91389944407243
98815|2016-02-22|('46.215', '6.125')|#controleurs|5|True|1|160.88680458287712
405001|2016-07-17|('46.185', '6.122')|#prep|7|True|1|160.85148598697396
157843|2016-03-22|('47.867', '8.769')|#themusketeers|7|True|1|160.56550280682956
218008|2016-04-22|('47.377', '8.537')|#hwzmultichannel|10|True|1|160.55715424905722
3237|2016-01-03|('46.296', '9.799')|#neve|5|True|1|160.46039061262303
194143|2016-04-10|('46.225', '8.771')|#comunaliti2016|7|True|1|160.24896471306758
290456|2016-05-27|('47.436', '10.464')|#tannheimertal|7|True|1|160.18679384675409
290457|2016-05-27|('47.436', '10.464')|#meurers|7|True|1|160.18679384675409
68824|2016-02-05|('47.745', '8.967')|#engineering|6|True|1|160.0683036353659
262025|2016-05-13|('46.205', '6.143')|#lesanges8|5|True|1|160.06094797503445
145189|2016-03-16|('47.564', '7.600')|#tagheuer…|5|True|1|159.8994946138911
108717|2016-02-27|('47.745', '8.967')|#veterans|5|True|1|159.7873244868524
189587|2016-04-08|('45.808', '9.241')|#sbandy|10|True|1|159.76301751865688
189589|2016-04-08|('45.808', '9.241')|#motormaniaci|10|True|1|159.76301751865688
189591|2016-04-08|('45.808', '9.241')|#webtv|10|True|1|159.76301751865688
88499|2016-02-15|('47.658', '9.092')|#russia|6|True|1|159.71150872281723
126275|2016-03-07|('46.529', '6.652')|#clauded|30|True|1|159.64958625585805
105360|2016-02-25|('47.511', '6.797')|#boutiqueplatinium|14|True|1|159.63176872822524
54447|2016-01-29|('47.745', '8.967')|#engineering|5|True|1|159.461242940095
392237|2016-07-10|('46.205', '6.143')|#businessmontres|15|True|1|159.33560875486674
356907|2016-06-24|('47.420', '8.596')|#brexit|6|True|1|159.27462036168228
135189|2016-03-11|('47.079', '8.328')|#salibandy|8|True|1|158.99910349808408
132671|2016-03-10|('46.230', '7.365')|#gcvs|34|True|1|158.81363178733758
7573|2016-01-05|('47.502', '9.746')|#römerviiloves|7|True|1|158.70808954516096
238182|2016-05-02|('47.376', '8.539')|#غالبالحبسي|20|True|1|158.55617453550443
238183|2016-05-02|('47.376', '8.539')|#سفر|20|True|1|158.55617453550443
238184|2016-05-02|('47.376', '8.539')|#تصويري|20|True|1|158.55617453550443
238185|2016-05-02|('47.376', '8.539')|#سويسرا|20|True|1|158.55617453550443
238186|2016-05-02|('47.376', '8.539')|#مسافر|20|True|1|158.55617453550443
475981|2016-09-15|('45.831', '8.807')|#bfyconcertfinale|43|True|1|158.5389797907573
293778|2016-05-29|('47.053', '8.335')|#verkehrshaus|8|True|1|158.3611528054843
293784|2016-05-29|('47.053', '8.335')|#luzern|8|True|1|158.3611528054843
314982|2016-06-08|('47.502', '9.746')|#römervii|5|True|1|158.36001971597642
257584|2016-05-11|('47.366', '8.543')|#badeferien|72|True|1|158.30764906946507
257585|2016-05-11|('47.366', '8.543')|#ferien|72|True|1|158.30764906946507
9012|2016-01-06|('45.780', '10.338')|#family|5|True|1|158.27205810811265
187688|2016-04-07|('46.205', '6.143')|#disability|28|True|1|158.1945918670264
243290|2016-05-04|('47.363', '8.497')|#edelweissair|6|True|1|158.13492851765528
272353|2016-05-18|('46.204', '6.143')|#sales|7|True|1|157.87724604449528
227709|2016-04-27|('47.719', '8.623')|#yenilmezarmada|19|True|1|157.85871994672783
240327|2016-05-03|('46.205', '6.143')|#humanrights|7|True|1|157.7960652507431
477002|2016-09-16|('45.831', '8.807')|#bfyconcertfinale|151|True|1|157.77234387411823
463391|2016-09-08|('46.024', '9.234')|#f1|14|True|1|157.70711774888963
20008|2016-01-12|('46.246', '6.133')|#southafrica|16|True|1|157.61163140162463
144698|2016-03-16|('47.502', '9.746')|#römerviiloves|5|True|1|157.5171690818355
111326|2016-02-28|('47.079', '8.328')|#salibandy|9|True|1|157.32591740299532
245279|2016-05-05|('45.831', '8.807')|#lnews|18|True|1|157.24768575425392
44174|2016-01-24|('47.130', '10.267')|#sanktanton|10|True|1|157.1897383295459
44176|2016-01-24|('47.130', '10.267')|#sanktantonamarlberg|10|True|1|157.1897383295459
94517|2016-02-20|('47.722', '7.283')|#vandemataram|7|True|1|156.96621514967066
421777|2016-07-26|('45.889', '6.081')|#saintetiennedurouvray|5|True|1|156.8570018980487
444666|2016-08-08|('46.876', '6.312')|#jo|7|True|1|156.8127263493774
390334|2016-07-09|('46.620', '8.614')|#flussnoten|7|True|1|156.7662644406209
195798|2016-04-11|('46.225', '8.771')|#comunaliti2016|12|True|1|156.7541015372977
477118|2016-09-16|('47.502', '9.746')|#bregenz|6|True|1|156.66431038909712
97469|2016-02-21|('47.367', '8.227')|#bigapplemusicawardsbestsocialmedia2016ibtissamtiskat|6|True|1|156.6284313320644
225929|2016-04-26|('47.502', '9.746')|#römerviiloves|5|True|1|156.58534541903975
304736|2016-06-03|('47.321', '8.804')|#uominiedonne|12|True|1|156.55232588735544
42049|2016-01-23|('47.436', '10.464')|#tannheimertal|5|True|1|156.5361608915546
42050|2016-01-23|('47.436', '10.464')|#meurers|5|True|1|156.5361608915546
133125|2016-03-10|('47.530', '8.545')|#güneşinkızlarıdevametsin|81|True|1|156.51672261750164
176038|2016-04-01|('45.831', '8.807')|#vietatosmetteredisognare|7|True|1|156.4714201298765
460117|2016-09-06|('47.388', '8.527')|#restaurantmarkthalle|7|True|1|156.3662679797173
400759|2016-07-14|('45.929', '8.523')|#girlstalkboystonight|5|True|1|156.36063073691034
45846|2016-01-25|('45.801', '6.166')|#talloires|6|True|1|156.22206221838658
454492|2016-08-14|('47.377', '8.537')|#nevertrump|6|True|1|156.15398820525655
377672|2016-07-03|('46.437', '6.348')|#army|86|True|1|156.05516097126292
17129|2016-01-10|('46.205', '6.143')|#teamgeneva|6|True|1|156.0535077591997
290135|2016-05-27|('47.455', '8.287')|#daettwil|5|True|1|156.02208910564198
314984|2016-06-08|('47.502', '9.746')|#bregenz|7|True|1|155.97011782088654
151313|2016-03-19|('47.564', '7.600')|#galileus|13|True|1|155.87122138530665
65649|2016-02-03|('47.427', '8.671')|#hananeelkhader|7|True|1|155.84202660462236
84270|2016-02-13|('47.377', '8.537')|#hwzmultichannel|8|True|1|155.7794720727697
377670|2016-07-03|('46.437', '6.348')|#fanarmyfaceoff|88|True|1|155.7755213392817
462385|2016-09-07|('47.650', '6.851')|#alstom|5|True|1|155.7444525853525
398478|2016-07-13|('45.831', '8.807')|#lnews|10|True|1|155.57756332810686
290121|2016-05-27|('47.377', '8.537')|#passionstattstandard|7|True|1|155.52133979463804
94758|2016-02-20|('47.745', '8.967')|#job|5|True|1|155.4118909364546
444146|2016-08-08|('47.377', '8.537')|#srfrio2016|5|True|1|155.303684366398
70764|2016-02-06|('47.108', '8.530')|#baeprix|23|True|1|155.25238876955012
24200|2016-01-14|('46.205', '6.143')|#uncrc|52|True|1|155.20695768654232
284111|2016-05-24|('47.377', '8.537')|#zrhftw|6|True|1|155.15731843682457
94557|2016-02-20|('47.722', '7.283')|#nationfirst|6|True|1|155.12599090918178
303907|2016-06-03|('45.858', '9.073')|#audiologyinfos|49|True|1|155.10965485920863
303908|2016-06-03|('45.858', '9.073')|#heal2016|49|True|1|155.10965485920863
243289|2016-05-04|('47.363', '8.497')|#switzerland|7|True|1|154.98075610186177
236338|2016-05-01|('46.316', '6.201')|#socent|9|True|1|154.86717562171788
414775|2016-07-22|('47.483', '10.436')|#tannheimertal|11|True|1|154.77578746288663
414776|2016-07-22|('47.483', '10.436')|#meurers|11|True|1|154.77578746288663
415974|2016-07-23|('47.722', '7.283')|#frconventionsxthefosters|208|True|1|154.73625960010278
54785|2016-01-29|('47.436', '10.464')|#meurers|39|True|1|154.57582983053643
351274|2016-06-22|('46.205', '6.143')|#humanrights|8|True|1|154.30456872871767
212872|2016-04-19|('46.363', '9.023')|#staystrongmengonisband|8|True|1|154.23935217841347
419740|2016-07-25|('46.205', '6.143')|#businessmontres|11|True|1|154.18092953157762
